Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,CryoSleep_False,CryoSleep_True,deck,side,region1,region2,region3,region4,region5,region6,region7,group,sum,vr,spa,room,shop,food
3,0,50.0,1688.0,0.0,0.0,135.0,True,False,False,False,False,True,True,False,2,0.0,1,0,0,0,0,0,0,164,1873.0,0.07207688200747464,0.0,0.026695141484249868,0.0,0.9012279765082755
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,2,0.0,1,0,0,0,0,0,0,164,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,3,1.0,1,0,0,0,0,0,0,165,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,3,0.0,1,0,0,0,0,0,0,167,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1365.0,0.0,48.0,22.0,137.0,False,False,True,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,167,1572.0,0.0871501272264631,0.013994910941475827,0.8683206106870229,0.030534351145038167,0.0
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,1,0,0,0,0,0,0,169,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,221.0,567.0,True,False,False,False,False,True,True,False,4,0.0,1,0,0,0,0,0,0,170,788.0,0.7195431472081218,0.28045685279187815,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,2,0.0,1,0,0,0,0,0,0,171,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,1,0,0,0,0,0,0,172,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0.0,985.0,0.0,5.0,0.0,True,False,False,False,False,True,True,False,4,0.0,1,0,0,0,0,0,0,173,990.0,0.0,0.005050505050505051,0.0,0.0,0.9949494949494949
1,0,287.0,0.0,16.0,115.0,175.0,True,False,False,True,False,False,True,False,3,1.0,1,0,0,0,0,0,0,174,593.0,0.2951096121416526,0.19392917369308602,0.4839797639123103,0.026981450252951095,0.0
2,0,0.0,10346.0,1.0,14970.0,2111.0,False,True,False,False,False,True,True,False,1,0.0,1,0,0,0,0,0,0,177,27428.0,0.07696514510718973,0.5457926206795974,0.0,3.6459092897768706e-05,0.377205775120315
2,0,3414.0,0.0,161.0,28.0,119.0,False,False,True,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,178,3722.0,0.031972058033315424,0.007522837184309511,0.9172487909725954,0.043256313809779685,0.0
1,0,1.0,219.0,673.0,2.0,11.0,True,False,False,False,False,True,True,False,2,1.0,1,0,0,0,0,0,0,179,906.0,0.012141280353200883,0.002207505518763797,0.0011037527593818985,0.7428256070640177,0.24172185430463577
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,True,False,2,1.0,1,0,0,0,0,0,0,179,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,True,False,2,1.0,1,0,0,0,0,0,0,179,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,3.0,299.0,92.0,True,False,False,False,False,True,True,False,2,1.0,1,0,0,0,0,0,0,181,394.0,0.233502538071066,0.7588832487309645,0.0,0.007614213197969543,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,True,1,1.0,1,0,0,0,0,0,0,182,0.0,0.0,0.0,0.0,0.0,0.0
2,0,17.0,146.0,426.0,0.0,232.0,True,False,False,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,183,821.0,0.28258221680876977,0.0,0.020706455542021926,0.5188794153471377,0.17783191230207065
1,0,62.0,0.0,0.0,0.0,956.0,True,False,False,False,False,True,True,False,2,1.0,1,0,0,0,0,0,0,186,1018.0,0.9390962671905697,0.0,0.060903732809430254,0.0,0.0
3,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,0.0,1,0,0,0,0,0,0,188,0.0,0.0,0.0,0.0,0.0,0.0
3,0,84.0,3.0,401.0,202.0,98.0,True,False,False,True,False,False,True,False,4,1.0,1,0,0,0,0,0,0,189,788.0,0.12436548223350254,0.2563451776649746,0.1065989847715736,0.5088832487309645,0.0038071065989847717
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,True,2,0.0,1,0,0,0,0,0,0,190,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,1,0,0,0,0,0,0,192,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,True,False,2,1.0,1,0,0,0,0,0,0,192,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,10.0,898.0,0.0,True,False,False,False,False,True,True,False,2,1.0,1,0,0,0,0,0,0,192,908.0,0.0,0.9889867841409692,0.0,0.011013215859030838,0.0
0,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,3,1.0,1,0,0,0,0,0,0,193,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,8.0,1072.0,0.0,False,False,True,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,193,1080.0,0.0,0.9925925925925926,0.0,0.007407407407407408,0.0
0,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,193,0.0,0.0,0.0,0.0,0.0,0.0
2,0,406.0,0.0,867.0,0.0,0.0,False,False,True,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,195,1273.0,0.0,0.0,0.31893165750196384,0.6810683424980362,0.0
1,0,1052.0,0.0,719.0,0.0,7.0,False,False,True,False,True,False,True,False,3,1.0,1,0,0,0,0,0,0,196,1778.0,0.003937007874015748,0.0,0.5916760404949382,0.4043869516310461,0.0
2,0,0.0,972.0,0.0,795.0,575.0,False,True,False,False,False,True,True,False,1,1.0,1,0,0,0,0,0,0,197,2342.0,0.24551665243381726,0.3394534585824082,0.0,0.0,0.4150298889837746
3,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,True,False,2,1.0,1,0,0,0,0,0,0,198,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,0.0,1,0,0,0,0,0,0,199,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,1,0,0,0,0,0,0,200,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,True,1,0.0,1,0,0,0,0,0,0,201,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,True,1,0.0,1,0,0,0,0,0,0,201,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,1,1.0,1,0,0,0,0,0,0,202,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,2433.0,0.0,878.0,443.0,False,True,False,True,False,False,True,False,2,1.0,1,0,0,0,0,0,0,202,3754.0,0.11800745871070857,0.23388385721896643,0.0,0.0,0.648108684070325
3,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,True,1,0.0,1,0,0,0,0,0,0,203,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,2.0,66.0,0.0,705.0,True,False,False,False,False,True,True,False,2,0.0,1,0,0,0,0,0,0,205,773.0,0.9120310478654593,0.0,0.0,0.08538163001293661,0.00258732212160414
1,0,2.0,1720.0,12.0,1125.0,122.0,False,True,False,True,False,False,True,False,1,0.0,1,0,0,0,0,0,0,206,2981.0,0.040925863804092584,0.37739013753773903,0.0006709158000670916,0.004025494800402549,0.5769875880576988
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,2,1.0,1,0,0,0,0,0,0,207,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,True,3,1.0,1,0,0,0,0,0,0,210,0.0,0.0,0.0,0.0,0.0,0.0
1,0,902.0,1.0,137.0,0.0,0.0,False,False,True,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,211,1040.0,0.0,0.0,0.8673076923076923,0.13173076923076923,0.0009615384615384616
0,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,3,1.0,1,0,0,0,0,0,0,211,0.0,0.0,0.0,0.0,0.0,0.0
1,0,848.0,0.0,307.0,182.0,0.0,False,False,True,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,211,1337.0,0.0,0.13612565445026178,0.6342557965594615,0.22961854899027673,0.0
0,0,192.0,0.0,0.0,51.0,739.0,True,False,False,False,False,True,True,False,4,1.0,1,0,0,0,0,0,0,212,982.0,0.7525458248472505,0.051934826883910386,0.1955193482688391,0.0,0.0
2,0,147.0,188.0,0.0,10.0,387.0,True,False,False,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,212,732.0,0.5286885245901639,0.01366120218579235,0.20081967213114754,0.0,0.2568306010928962
1,0,367.0,281.0,0.0,0.0,146.0,True,False,False,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,213,794.0,0.18387909319899245,0.0,0.4622166246851385,0.0,0.353904282115869
1,0,0.0,56.0,0.0,0.0,1918.0,True,False,False,True,False,False,True,False,3,0.0,1,0,0,0,0,0,0,216,1974.0,0.9716312056737588,0.0,0.0,0.0,0.028368794326241134
2,0,1517.0,0.0,0.0,27.0,0.0,True,False,False,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,217,1544.0,0.0,0.017487046632124352,0.9825129533678757,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,1,0,0,0,0,0,0,219,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,1,0,0,0,0,0,0,220,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,True,False,2,1.0,1,0,0,0,0,0,0,220,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,1,0,0,0,0,0,0,220,0.0,0.0,0.0,0.0,0.0,0.0
1,0,122.0,84.0,0.0,0.0,0.0,True,False,False,False,False,True,True,False,4,1.0,1,0,0,0,0,0,0,220,206.0,0.0,0.0,0.5922330097087378,0.0,0.4077669902912621
1,0,0.0,3.0,0.0,0.0,1099.0,True,False,False,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,220,1102.0,0.9972776769509982,0.0,0.0,0.0,0.0027223230490018148
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,True,False,2,1.0,1,0,0,0,0,0,0,220,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,1,0,0,0,0,0,0,220,0.0,0.0,0.0,0.0,0.0,0.0
1,0,2237.0,0.0,119.0,0.0,0.0,False,False,True,True,False,False,True,False,4,0.0,1,0,0,0,0,0,0,221,2356.0,0.0,0.0,0.9494906621392191,0.05050933786078098,0.0
1,0,1215.0,80.0,1.0,2.0,0.0,False,False,True,False,False,True,True,False,4,0.0,1,0,0,0,0,0,0,221,1298.0,0.0,0.0015408320493066256,0.9360554699537751,0.0007704160246533128,0.061633281972265024
2,0,1933.0,12.0,188.0,1.0,0.0,False,False,True,False,False,True,True,False,4,0.0,1,0,0,0,0,0,0,221,2134.0,0.0,0.00046860356138706655,0.9058106841611996,0.08809746954076851,0.005623242736644799
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,4,0.0,1,0,0,0,0,0,0,221,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1230.0,0.0,301.0,43.0,1023.0,False,False,True,False,False,True,True,False,4,0.0,1,0,0,0,0,0,0,221,2597.0,0.39391605698883325,0.016557566422795534,0.47362341162880245,0.11590296495956873,0.0
1,0,915.0,0.0,221.0,234.0,0.0,False,False,True,False,False,True,True,False,4,0.0,1,0,0,0,0,0,0,221,1370.0,0.0,0.1708029197080292,0.6678832116788321,0.16131386861313868,0.0
2,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,4,0.0,1,0,0,0,0,0,0,221,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1406.0,0.0,0.0,11.0,0.0,False,False,True,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,222,1417.0,0.0,0.0077628793225123505,0.9922371206774877,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,3,0.0,1,0,0,0,0,0,0,222,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,4,0.0,1,0,0,0,0,0,0,222,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,2.0,665.0,0.0,9.0,True,False,False,False,False,True,True,False,2,0.0,1,0,0,0,0,0,0,223,676.0,0.013313609467455622,0.0,0.0,0.9837278106508875,0.0029585798816568047
2,1,181.0,0.0,5.0,1634.0,0.0,False,False,True,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,224,1820.0,0.0,0.8978021978021978,0.09945054945054944,0.0027472527472527475,0.0
3,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,2,1.0,1,0,0,0,0,0,0,225,0.0,0.0,0.0,0.0,0.0,0.0
1,0,4.0,7.0,0.0,713.0,79.0,True,False,False,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,229,803.0,0.09838107098381071,0.887920298879203,0.0049813200498132005,0.0,0.008717310087173101
1,0,85.0,0.0,1.0,1720.0,0.0,False,False,True,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,231,1806.0,0.0,0.9523809523809523,0.04706533776301218,0.0005537098560354374,0.0
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,2,0.0,1,0,0,0,0,0,0,232,0.0,0.0,0.0,0.0,0.0,0.0
2,0,56.0,0.0,256.0,1438.0,0.0,False,False,True,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,233,1750.0,0.0,0.8217142857142857,0.032,0.1462857142857143,0.0
2,0,0.0,888.0,0.0,0.0,0.0,True,False,False,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,234,888.0,0.0,0.0,0.0,0.0,1.0
2,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,True,1,1.0,1,0,0,0,0,0,0,237,0.0,0.0,0.0,0.0,0.0,0.0
2,0,637.0,0.0,0.0,92.0,319.0,False,False,True,False,False,True,True,False,2,0.0,0,0,0,0,0,0,1,239,1048.0,0.30438931297709926,0.08778625954198473,0.607824427480916,0.0,0.0
2,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,3,1.0,1,0,0,0,0,0,0,240,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,1249.0,0.0,4812.0,1116.0,False,True,False,True,False,False,True,False,4,1.0,1,0,0,0,0,0,0,241,7177.0,0.15549672565138636,0.6704751288839348,0.0,0.0,0.17402814546467885
1,0,313.0,1.0,691.0,283.0,0.0,True,False,False,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,242,1288.0,0.0,0.21972049689440995,0.24301242236024845,0.5364906832298136,0.0007763975155279503
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,0.0,1,0,0,0,0,0,0,243,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,2,0.0,0,0,0,0,0,0,1,244,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,False,True,3,0.0,1,0,0,0,0,0,0,244,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,3571.0,0.0,0.0,7.0,False,True,False,True,False,False,True,False,1,1.0,1,0,0,0,0,0,0,245,3578.0,0.001956400223588597,0.0,0.0,0.0,0.9980435997764114
2,0,0.0,86.0,796.0,584.0,10912.0,False,True,False,False,False,True,True,False,1,1.0,1,0,0,0,0,0,0,245,12378.0,0.8815640652771045,0.04718048149943448,0.0,0.06430764259169494,0.006947810631766037
1,0,2947.0,0.0,287.0,27.0,0.0,False,False,True,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,246,3261.0,0.0,0.00827966881324747,0.9037105182459368,0.0880098129408157,0.0
2,0,0.0,1.0,0.0,8620.0,1063.0,False,True,False,False,False,True,True,False,1,0.0,1,0,0,0,0,0,0,248,9684.0,0.10976869062370921,0.8901280462618752,0.0,0.0,0.00010326311441553078
2,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,2,0.0,1,0,0,0,0,0,0,250,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,True,1,0.0,1,0,0,0,0,0,0,251,0.0,0.0,0.0,0.0,0.0,0.0
1,0,335.0,695.0,541.0,0.0,0.0,True,False,False,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,252,1571.0,0.0,0.0,0.2132399745385105,0.3443666454487588,0.44239338001273076
1,0,272.0,615.0,0.0,0.0,1.0,True,False,False,False,False,True,True,False,2,1.0,1,0,0,0,0,0,0,253,888.0,0.0011261261261261261,0.0,0.3063063063063063,0.0,0.6925675675675675
1,0,702.0,172.0,408.0,2.0,6.0,True,False,False,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,254,1290.0,0.004651162790697674,0.0015503875968992248,0.5441860465116279,0.31627906976744186,0.13333333333333333
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,True,2,0.0,1,0,0,0,0,0,0,255,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1664.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,True,False,3,0.0,1,0,0,0,0,0,0,257,1664.0,0.0,0.0,1.0,0.0,0.0
3,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,False,True,3,0.0,1,0,0,0,0,0,0,257,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,313.0,299.0,92.0,True,False,False,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,258,704.0,0.13068181818181818,0.4247159090909091,0.0,0.4446022727272727,0.0
1,0,0.0,4810.0,0.0,981.0,2054.0,False,True,False,False,False,True,True,False,4,0.0,1,0,0,0,0,0,0,260,7845.0,0.2618228170809433,0.12504780114722752,0.0,0.0,0.6131293817718292
1,0,66.0,29.0,0.0,0.0,803.0,True,False,False,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,261,898.0,0.8942093541202673,0.0,0.07349665924276169,0.0,0.03229398663697105
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,1.0,1,0,0,0,0,0,0,263,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,True,3,0.0,1,0,0,0,0,0,0,265,0.0,0.0,0.0,0.0,0.0,0.0
0,0,118.0,0.0,0.0,754.0,1.0,True,False,False,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,267,873.0,0.001145475372279496,0.86368843069874,0.13516609392898052,0.0,0.0
2,0,0.0,231.0,592.0,0.0,0.0,True,False,False,True,False,False,True,False,3,0.0,1,0,0,0,0,0,0,269,823.0,0.0,0.0,0.0,0.7193195625759417,0.28068043742405835
3,0,0.0,25.0,128.0,0.0,1240.0,True,False,False,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,270,1393.0,0.8901651112706389,0.0,0.0,0.09188801148600144,0.017946877243359655
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,3,0.0,1,0,0,0,0,0,0,275,0.0,0.0,0.0,0.0,0.0,0.0
3,0,44.0,2390.0,0.0,53.0,0.0,True,False,False,True,False,False,True,False,3,1.0,1,0,0,0,0,0,0,277,2487.0,0.0,0.021310816244471252,0.01769199839163651,0.0,0.9609971853638922
2,0,0.0,0.0,0.0,888.0,0.0,True,False,False,False,False,True,True,False,2,0.0,0,0,0,0,0,0,1,278,888.0,0.0,1.0,0.0,0.0,0.0
2,0,0.0,97.0,0.0,14.0,333.0,True,False,False,False,False,True,True,False,2,1.0,1,0,0,0,0,0,0,278,444.0,0.75,0.03153153153153153,0.0,0.0,0.21846846846846846
1,0,0.0,0.0,2078.0,0.0,0.0,True,False,False,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,281,2078.0,0.0,0.0,0.0,1.0,0.0
1,0,0.0,918.0,0.0,0.0,0.0,True,False,False,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,282,918.0,0.0,0.0,0.0,0.0,1.0
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,2,1.0,1,0,0,0,0,0,0,283,0.0,0.0,0.0,0.0,0.0,0.0
1,0,146.0,654.0,1.0,0.0,2.0,True,False,False,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,283,803.0,0.0024906600249066002,0.0,0.18181818181818182,0.0012453300124533001,0.8144458281444583
0,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,True,4,1.0,1,0,0,0,0,0,0,285,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,4,1.0,1,0,0,0,0,0,0,285,0.0,0.0,0.0,0.0,0.0,0.0
3,0,3.0,1281.0,29.0,162.0,13.0,True,False,False,True,False,False,True,False,3,1.0,1,0,0,0,0,0,0,286,1488.0,0.008736559139784945,0.10887096774193548,0.0020161290322580645,0.019489247311827957,0.8608870967741935
2,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,2,0.0,0,0,0,0,0,0,1,287,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,587.0,32.0,6.0,1460.0,False,True,False,False,False,True,True,False,1,1.0,1,0,0,0,0,0,0,287,2085.0,0.7002398081534772,0.0028776978417266188,0.0,0.015347721822541967,0.2815347721822542
1,0,0.0,0.0,0.0,0.0,828.0,True,False,False,True,False,False,True,False,3,0.0,1,0,0,0,0,0,0,288,828.0,1.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,1,0.0,1,0,0,0,0,0,0,289,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,4458.0,0.0,1157.0,262.0,False,True,False,True,False,False,True,False,1,0.0,1,0,0,0,0,0,0,290,5877.0,0.044580568317168626,0.1968691509273439,0.0,0.0,0.7585502807554875
1,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,True,1,0.0,1,0,0,0,0,0,0,290,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,True,False,1,0.0,1,0,0,0,0,0,0,290,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,True,False,1,0.0,1,0,0,0,0,0,0,290,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0.0,6500.0,88.0,1090.0,0.0,False,True,False,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,291,7678.0,0.0,0.14196405313883823,0.0,0.011461318051575931,0.8465746288095858
3,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,True,1,0.0,1,0,0,0,0,0,0,294,0.0,0.0,0.0,0.0,0.0,0.0
1,0,90.0,2.0,1324.0,17.0,0.0,True,False,False,False,False,True,True,False,2,1.0,1,0,0,0,0,0,0,297,1433.0,0.0,0.011863224005582694,0.0628053035589672,0.9239357990230286,0.0013956734124214933
3,0,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,True,2,1.0,1,0,0,0,0,0,0,298,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,0.0,0,0,0,0,0,0,1,301,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,15.0,0.0,1370.0,True,False,False,False,False,True,True,False,3,1.0,1,0,0,0,0,0,0,302,1385.0,0.9891696750902527,0.0,0.0,0.010830324909747292,0.0
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,2,0.0,1,0,0,0,0,0,0,303,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,422.0,0.0,1851.0,5166.0,False,True,False,False,False,True,True,False,4,0.0,1,0,0,0,0,0,0,304,7439.0,0.6944481785186181,0.24882376663530045,0.0,0.0,0.05672805484608146
1,0,0.0,584.0,0.0,20.0,2469.0,False,True,False,True,False,False,True,False,1,1.0,1,0,0,0,0,0,0,305,3073.0,0.8034493979824276,0.006508298080052067,0.0,0.0,0.19004230393752033
1,0,368.0,175.0,259.0,1.0,101.0,True,False,False,False,False,True,True,False,4,0.0,1,0,0,0,0,0,0,306,904.0,0.11172566371681415,0.0011061946902654867,0.40707964601769914,0.28650442477876104,0.19358407079646017
1,0,0.0,0.0,1359.0,0.0,0.0,True,False,False,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,307,1359.0,0.0,0.0,0.0,1.0,0.0
1,0,1194.0,0.0,157.0,6.0,0.0,True,False,False,False,False,True,True,False,3,0.0,1,0,0,0,0,0,0,309,1357.0,0.0,0.004421518054532056,0.8798820928518791,0.1156963890935888,0.0
4,0,0.0,230.0,0.0,4476.0,241.0,False,True,False,False,False,True,True,False,2,0.0,0,0,0,0,0,0,1,310,4947.0,0.04871639377400445,0.9047907822922984,0.0,0.0,0.04649282393369719
3,0,7.0,540.0,1.0,0.0,4.0,True,False,False,False,True,False,True,False,3,1.0,1,0,0,0,0,0,0,313,552.0,0.007246376811594203,0.0,0.012681159420289856,0.0018115942028985507,0.9782608695652174
1,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,True,2,1.0,1,0,0,0,0,0,0,313,0.0,0.0,0.0,0.0,0.0,0.0
3,0,331.0,0.0,0.0,318.0,0.0,True,False,False,True,False,False,True,False,3,1.0,1,0,0,0,0,0,0,313,649.0,0.0,0.4899845916795069,0.5100154083204931,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,True,False,2,1.0,1,0,0,0,0,0,0,313,0.0,0.0,0.0,0.0,0.0,0.0
1,0,386.0,0.0,74.0,0.0,1330.0,True,False,False,True,False,False,True,False,2,1.0,1,0,0,0,0,0,0,314,1790.0,0.7430167597765364,0.0,0.21564245810055865,0.041340782122905026,0.0
2,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,True,2,0.0,1,0,0,0,0,0,0,315,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,2628.0,0.0,170.0,0.0,False,True,False,False,False,True,True,False,1,0.0,1,0,0,0,0,0,0,316,2798.0,0.0,0.06075768406004289,0.0,0.0,0.9392423159399571
